query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
HACLHHAG_01880	718252.FP2_22550	0.0	994.0	COG0514@1|root,COG0514@2|Bacteria,1TPN5@1239|Firmicutes,247ZA@186801|Clostridia,3WHAU@541000|Ruminococcaceae	2|Bacteria	L	ATP-dependent DNA helicase RecQ	recQ	GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004003,GO:0004386,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0009295,GO:0009378,GO:0009987,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0042623,GO:0043138,GO:0043140,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363	3.6.4.12	ko:K03654	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,HRDC,HTH_40,Helicase_C,RQC,RecQ_Zn_bind
HACLHHAG_01885	718252.FP2_22600	1.79e-132	379.0	2EFRU@1|root,339HT@2|Bacteria,1VJRN@1239|Firmicutes,24WAI@186801|Clostridia,3WMDS@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	Colicin_V
HACLHHAG_01888	718252.FP2_22630	1.6e-180	504.0	COG0619@1|root,COG0619@2|Bacteria,1TQ0E@1239|Firmicutes,248AB@186801|Clostridia,3WGYM@541000|Ruminococcaceae	2|Bacteria	P	Transmembrane (T) component of an energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	ecfT	-	-	ko:K16783,ko:K16785	ko02010,map02010	M00581,M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.25.1,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
HACLHHAG_01889	718252.FP2_22640	2.97e-214	592.0	COG1122@1|root,COG1122@2|Bacteria,1TPH8@1239|Firmicutes,248A2@186801|Clostridia,3WG8V@541000|Ruminococcaceae	2|Bacteria	P	ATP-binding (A) component of a common energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates	cbiO	-	-	ko:K16784,ko:K16786,ko:K16787	ko02010,map02010	M00581,M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.25.1,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
HACLHHAG_01891	718252.FP2_22660	1.55e-222	612.0	COG1092@1|root,COG1092@2|Bacteria,1TPUD@1239|Firmicutes,2480X@186801|Clostridia,3WGYH@541000|Ruminococcaceae	2|Bacteria	J	S-adenosylmethionine-dependent methyltransferase	rlmI	-	2.1.1.191	ko:K06969	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltrans_SAM
HACLHHAG_01912	411483.FAEPRAA2165_03476	2.63e-254	704.0	COG1253@1|root,COG1253@2|Bacteria,1TPN0@1239|Firmicutes,2489N@186801|Clostridia,3WGDS@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	tlyC	-	-	ko:K03699	-	-	-	-	ko00000,ko02042	-	-	-	CBS,CorC_HlyC,DUF21
HACLHHAG_01913	718252.FP2_23000	8.91e-217	598.0	COG1307@1|root,COG1307@2|Bacteria,1TQDI@1239|Firmicutes,25B4M@186801|Clostridia,3WRIV@541000|Ruminococcaceae	2|Bacteria	S	Uncharacterised protein, DegV family COG1307	-	-	-	-	-	-	-	-	-	-	-	-	DegV
HACLHHAG_01920	718252.FP2_23080	5.65e-151	425.0	COG4660@1|root,COG4660@2|Bacteria,1TSE7@1239|Firmicutes,24972@186801|Clostridia,3WHAI@541000|Ruminococcaceae	2|Bacteria	C	Part of a membrane complex involved in electron transport	rnfE	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016651,GO:0044464,GO:0055114,GO:0071944	2.3.1.243,4.2.99.18	ko:K02560,ko:K03613,ko:K10773	ko00540,ko01100,ko03410,map00540,map01100,map03410	M00060	R05075	RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01005,ko03400	-	-	iHN637.CLJU_RS05585	Rnf-Nqr
HACLHHAG_01921	718252.FP2_23090	5.16e-117	336.0	COG4659@1|root,COG4659@2|Bacteria,1V7R1@1239|Firmicutes,24JVM@186801|Clostridia,3WKJX@541000|Ruminococcaceae	2|Bacteria	C	Part of a membrane complex involved in electron transport	rnfG	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0008152,GO:0009279,GO:0016020,GO:0016491,GO:0016651,GO:0019867,GO:0030312,GO:0030313,GO:0031975,GO:0044462,GO:0044464,GO:0055114,GO:0071944	-	ko:K03612,ko:K03613,ko:K21559	-	-	-	-	ko00000,ko03000	-	-	-	FMN_bind
HACLHHAG_01922	718252.FP2_23100	4.02e-213	590.0	COG4658@1|root,COG4658@2|Bacteria,1TQAY@1239|Firmicutes,247TM@186801|Clostridia,3WGC0@541000|Ruminococcaceae	2|Bacteria	C	Part of a membrane complex involved in electron transport	rnfD	-	1.6.5.8	ko:K00347,ko:K03614	-	-	-	-	ko00000,ko01000	-	-	-	NQR2_RnfD_RnfE
HACLHHAG_01923	718252.FP2_23110	0.0	871.0	COG4656@1|root,COG4656@2|Bacteria,1TPCC@1239|Firmicutes,24805@186801|Clostridia,3WGZ1@541000|Ruminococcaceae	2|Bacteria	C	Part of a membrane complex involved in electron transport	rnfC	-	-	ko:K03615	-	-	-	-	ko00000	-	-	-	Complex1_51K,Fer4,Fer4_10,Fer4_7,Fer4_8,RnfC_N,SLBB
HACLHHAG_02004	718252.FP2_18870	3.91e-220	608.0	COG1484@1|root,COG1484@2|Bacteria,1TPKM@1239|Firmicutes,2483D@186801|Clostridia,3WJBS@541000|Ruminococcaceae	2|Bacteria	L	DNA replication protein	dnaC	-	-	ko:K02315,ko:K07452,ko:K11144	-	-	-	-	ko00000,ko01000,ko02048,ko03032	-	-	-	IstB_IS21
HACLHHAG_02019	718252.FP2_18710	0.0	1143.0	COG0305@1|root,COG0358@1|root,COG0305@2|Bacteria,COG0358@2|Bacteria,1TQ0X@1239|Firmicutes,2480W@186801|Clostridia,3WGFW@541000|Ruminococcaceae	2|Bacteria	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	3.6.4.12	ko:K02314,ko:K02316	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_bind,Toprim_2,Toprim_N,zf-CHC2
HACLHHAG_02020	718252.FP2_18700	2.62e-237	652.0	COG0232@1|root,COG0232@2|Bacteria,1TPEI@1239|Firmicutes,247Q1@186801|Clostridia,3WG8N@541000|Ruminococcaceae	2|Bacteria	F	Belongs to the dGTPase family. Type 2 subfamily	dgt	GO:0003674,GO:0003824,GO:0006139,GO:0006163,GO:0006195,GO:0006203,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008832,GO:0009056,GO:0009058,GO:0009117,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009151,GO:0009155,GO:0009166,GO:0009200,GO:0009204,GO:0009215,GO:0009217,GO:0009262,GO:0009264,GO:0009394,GO:0009987,GO:0016787,GO:0016788,GO:0016793,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042578,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046070,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901575,GO:1901576	3.1.5.1	ko:K01129	ko00230,map00230	-	R01856	RC00017	ko00000,ko00001,ko01000	-	-	-	HD,HD_assoc
HACLHHAG_02023	718252.FP2_18670	8.56e-244	669.0	COG0016@1|root,COG0016@2|Bacteria,1TPFW@1239|Firmicutes,2486E@186801|Clostridia,3WGWV@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009328,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0032991,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1902494	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iAF987.Gmet_1415,iJN746.PP_2469,iSSON_1240.SSON_1444,iYL1228.KPN_02176	Phe_tRNA-synt_N,tRNA-synt_2d
HACLHHAG_02035	718252.FP2_18580	7.15e-95	276.0	2FDXA@1|root,345XQ@2|Bacteria,1VYRW@1239|Firmicutes,253D4@186801|Clostridia,3WQHI@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_02043	718252.FP2_18500	0.0	879.0	COG3581@1|root,COG3581@2|Bacteria,1TRVV@1239|Firmicutes,24947@186801|Clostridia,3WH15@541000|Ruminococcaceae	2|Bacteria	I	Psort location Cytoplasmic, score	yxcA	-	-	-	-	-	-	-	-	-	-	-	BcrAD_BadFG,DUF2229,HGD-D
HACLHHAG_02057	718252.FP2_18350	1.04e-209	579.0	COG1917@1|root,COG2207@1|root,COG1917@2|Bacteria,COG2207@2|Bacteria,1UZ0Q@1239|Firmicutes,24YIV@186801|Clostridia,3WIE7@541000|Ruminococcaceae	2|Bacteria	K	Psort location Cytoplasmic, score	-	-	-	ko:K02855	-	-	-	-	ko00000,ko03000	-	-	-	AraC_binding,HTH_18,HTH_AraC
HACLHHAG_02076	718252.FP2_20890	2.82e-44	144.0	COG0236@1|root,COG0236@2|Bacteria,1VEE3@1239|Firmicutes,24QME@186801|Clostridia,3WKU1@541000|Ruminococcaceae	2|Bacteria	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	acpP	GO:0000035,GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0019637,GO:0019752,GO:0019842,GO:0031177,GO:0032787,GO:0033218,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0046394,GO:0046467,GO:0046493,GO:0048037,GO:0051192,GO:0071704,GO:0072330,GO:0072341,GO:0090407,GO:0140104,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
HACLHHAG_02079	718252.FP2_20910	3.62e-215	593.0	COG1917@1|root,COG4977@1|root,COG1917@2|Bacteria,COG4977@2|Bacteria,1UK9F@1239|Firmicutes,25FRE@186801|Clostridia,3WSPZ@541000|Ruminococcaceae	2|Bacteria	K	AraC-like ligand binding domain	-	-	-	ko:K02854,ko:K02855	-	-	-	-	ko00000,ko03000	-	-	-	AraC_binding,Cupin_2,HTH_18
HACLHHAG_02081	718252.FP2_20930	4.19e-84	248.0	arCOG12631@1|root,3172B@2|Bacteria,1V77G@1239|Firmicutes,24KJW@186801|Clostridia,3WKZS@541000|Ruminococcaceae	2|Bacteria	S	Bacterial PH domain	yjqA	-	-	-	-	-	-	-	-	-	-	-	bPH_1
HACLHHAG_02110	718252.FP2_21060	1.7e-314	858.0	COG0733@1|root,COG0733@2|Bacteria,1TP6B@1239|Firmicutes,2485D@186801|Clostridia,3WHBC@541000|Ruminococcaceae	2|Bacteria	P	Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family	yocR	-	-	ko:K03308	-	-	-	-	ko00000	2.A.22.4,2.A.22.5	-	-	SNF
HACLHHAG_02116	718252.FP2_21120	0.0	1746.0	COG0013@1|root,COG0013@2|Bacteria,1TPK6@1239|Firmicutes,248M3@186801|Clostridia,3WGEX@541000|Ruminococcaceae	2|Bacteria	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	GO:0003674,GO:0003824,GO:0004812,GO:0004813,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006418,GO:0006419,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016597,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0031406,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
HACLHHAG_02355	718252.FP2_05500	2.12e-163	457.0	COG0528@1|root,COG0528@2|Bacteria,1TPXN@1239|Firmicutes,247KR@186801|Clostridia,3WGUN@541000|Ruminococcaceae	2|Bacteria	F	Catalyzes the reversible phosphorylation of UMP to UDP	pyrH	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006213,GO:0006220,GO:0006221,GO:0006225,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009041,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009132,GO:0009133,GO:0009138,GO:0009139,GO:0009163,GO:0009165,GO:0009185,GO:0009188,GO:0009193,GO:0009194,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0033862,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042455,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046048,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0046872,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.7.4.22	ko:K09903	ko00240,ko01100,map00240,map01100	-	R00158	RC00002	ko00000,ko00001,ko01000	-	-	iSB619.SA_RS06240	AA_kinase
HACLHHAG_02359	718252.FP2_05540	3.49e-270	740.0	COG0743@1|root,COG0743@2|Bacteria,1TP1C@1239|Firmicutes,2483M@186801|Clostridia,3WGCN@541000|Ruminococcaceae	2|Bacteria	I	Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP)	dxr	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006081,GO:0006082,GO:0006090,GO:0006629,GO:0006644,GO:0006720,GO:0006721,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009240,GO:0009987,GO:0016114,GO:0016491,GO:0016614,GO:0016616,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0030145,GO:0030604,GO:0032787,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0046490,GO:0046872,GO:0046914,GO:0048037,GO:0050661,GO:0050662,GO:0050897,GO:0051483,GO:0051484,GO:0055114,GO:0070402,GO:0071704,GO:0090407,GO:0097159,GO:1901135,GO:1901265,GO:1901363,GO:1901576	1.1.1.267	ko:K00099	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05688	RC01452	ko00000,ko00001,ko00002,ko01000	-	-	iAPECO1_1312.APECO1_1814,iECOK1_1307.ECOK1_0174,iECS88_1305.ECS88_0183,iHN637.CLJU_RS06420,iNJ661.Rv2870c,iUMN146_1321.UM146_23670,iUTI89_1310.UTI89_C0188	DXPR_C,DXP_redisom_C,DXP_reductoisom
HACLHHAG_02371	748224.HMPREF9436_03007	3.46e-90	265.0	COG4492@1|root,COG4492@2|Bacteria,1VAJ9@1239|Firmicutes,24MTS@186801|Clostridia,3WK80@541000|Ruminococcaceae	2|Bacteria	S	Belongs to the UPF0735 family	pheB	-	5.4.99.5	ko:K06209	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00024,M00025	R01715	RC03116	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU27910	ACT,ACT_4
HACLHHAG_02372	718252.FP2_05690	3.82e-295	805.0	COG0460@1|root,COG0460@2|Bacteria,1TQ2H@1239|Firmicutes,248MU@186801|Clostridia,3WGG4@541000|Ruminococcaceae	2|Bacteria	E	homoserine dehydrogenase	hom	-	1.1.1.3	ko:K00003	ko00260,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00017,M00018	R01773,R01775	RC00087	ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS06610	ACT,Homoserine_dh,NAD_binding_3
HACLHHAG_02376	411483.FAEPRAA2165_02208	1.7e-258	714.0	COG0612@1|root,COG0612@2|Bacteria,1TPN6@1239|Firmicutes,248J8@186801|Clostridia,3WHRP@541000|Ruminococcaceae	2|Bacteria	S	Peptidase M16 inactive domain protein	ymfF	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M16,Peptidase_M16_C
HACLHHAG_02381	718252.FP2_05800	9.72e-313	851.0	COG0536@1|root,COG0536@2|Bacteria,1TPX7@1239|Firmicutes,247SP@186801|Clostridia,3WH1H@541000|Ruminococcaceae	2|Bacteria	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. Plays a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	obg	GO:0000003,GO:0000160,GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019954,GO:0023052,GO:0030436,GO:0032502,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035556,GO:0035639,GO:0036094,GO:0043021,GO:0043022,GO:0043167,GO:0043168,GO:0043934,GO:0044424,GO:0044464,GO:0044877,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K03979	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DUF1967,GTP1_OBG,MMR_HSR1
HACLHHAG_02414	718252.FP2_19300	0.0	890.0	COG0334@1|root,COG0334@2|Bacteria,1TP45@1239|Firmicutes,24960@186801|Clostridia,3WGP0@541000|Ruminococcaceae	2|Bacteria	C	Belongs to the Glu Leu Phe Val dehydrogenases family	gdhA	-	1.4.1.3,1.4.1.4	ko:K00261,ko:K00262	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
HACLHHAG_02676	748224.HMPREF9436_00977	2.95e-206	570.0	COG1250@1|root,COG1250@2|Bacteria,1TPJS@1239|Firmicutes,248AE@186801|Clostridia,3WHJ6@541000|Ruminococcaceae	2|Bacteria	I	3-hydroxyacyl-CoA dehydrogenase	hbd	-	1.1.1.157	ko:K00074	ko00360,ko00362,ko00650,ko01100,ko01120,map00360,map00362,map00650,map01100,map01120	-	R01976,R05576,R06941	RC00029,RC00117	ko00000,ko00001,ko01000	-	-	-	3HCDH,3HCDH_N
HACLHHAG_02679	718252.FP2_20610	5.98e-111	319.0	COG0669@1|root,COG0669@2|Bacteria,1V3MR@1239|Firmicutes,24HC3@186801|Clostridia,3WJBF@541000|Ruminococcaceae	2|Bacteria	H	Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate	coaD	-	2.7.7.3	ko:K00954	ko00770,ko01100,map00770,map01100	M00120	R03035	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like
HACLHHAG_01438	718252.FP2_30500	8.36e-162	453.0	2EHJG@1|root,33BBC@2|Bacteria,1VPKN@1239|Firmicutes,24UWU@186801|Clostridia	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_00286	718252.FP2_12640	2.89e-272	746.0	COG1301@1|root,COG1301@2|Bacteria,1TP4N@1239|Firmicutes,2494N@186801|Clostridia,3WHRD@541000|Ruminococcaceae	2|Bacteria	C	Sodium:dicarboxylate symporter family	gltP	-	-	-	-	-	-	-	-	-	-	-	SDF
HACLHHAG_00841	718252.FP2_05250	0.0	1424.0	COG0507@1|root,COG0507@2|Bacteria,1TPZH@1239|Firmicutes,247R7@186801|Clostridia,3WGP3@541000|Ruminococcaceae	2|Bacteria	L	DNA-dependent ATPase and ATP-dependent 5'-3' DNA helicase. Has no activity on blunt DNA or DNA with 3'-overhangs, requires at least 10 bases of 5'-ssDNA for helicase activity	recD2	-	3.1.11.5	ko:K03581	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AAA_30,HHH_4,HHH_5,UvrD_C_2
HACLHHAG_00944	718252.FP2_24710	1.48e-183	512.0	COG0524@1|root,COG0524@2|Bacteria,1TPGM@1239|Firmicutes,247M1@186801|Clostridia,3WGC8@541000|Ruminococcaceae	2|Bacteria	G	Psort location Cytoplasmic, score	scrK	-	2.7.1.4	ko:K00847	ko00051,ko00500,ko00520,ko01100,map00051,map00500,map00520,map01100	-	R00760,R00867,R03920	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	iSB619.SA_RS10595	PfkB
HACLHHAG_01879	718252.FP2_22540	3.27e-139	392.0	COG0602@1|root,COG0602@2|Bacteria,1V1HG@1239|Firmicutes,24HIJ@186801|Clostridia,3WIIU@541000|Ruminococcaceae	2|Bacteria	C	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	nrdG	-	1.97.1.4	ko:K04068	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
HACLHHAG_00937	718252.FP2_24780	1.73e-258	712.0	COG0683@1|root,COG0683@2|Bacteria,1TPQ2@1239|Firmicutes,248H1@186801|Clostridia,3WI31@541000|Ruminococcaceae	2|Bacteria	E	ABC-type branched-chain amino acid transport systems periplasmic component	livK	-	-	ko:K01999	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	Peripla_BP_6
HACLHHAG_00896	718252.FP2_25250	7.99e-255	697.0	COG0847@1|root,COG0847@2|Bacteria,1UK7S@1239|Firmicutes,25FPM@186801|Clostridia,3WSNQ@541000|Ruminococcaceae	2|Bacteria	L	Psort location Cytoplasmic, score	-	-	2.7.7.7,3.6.4.12	ko:K02342,ko:K03722	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	RNase_T
HACLHHAG_01170	718252.FP2_25780	1.26e-280	768.0	COG0772@1|root,COG0772@2|Bacteria,1TPGH@1239|Firmicutes,247WS@186801|Clostridia,3WJ15@541000|Ruminococcaceae	2|Bacteria	D	Belongs to the SEDS family	rodA	-	-	ko:K05837	-	-	-	-	ko00000,ko03036	-	-	-	FTSW_RODA_SPOVE
HACLHHAG_00985	718252.FP2_24280	0.0	1362.0	COG1032@1|root,COG1032@2|Bacteria,1TQ8X@1239|Firmicutes,248IW@186801|Clostridia,3WGM7@541000|Ruminococcaceae	2|Bacteria	C	UPF0313 protein	ygiQ	-	-	-	-	-	-	-	-	-	-	-	DUF3362,Radical_SAM,Radical_SAM_N
HACLHHAG_01177	718252.FP2_25710	2.02e-160	450.0	COG1700@1|root,COG1700@2|Bacteria,1TT3T@1239|Firmicutes,24DEW@186801|Clostridia	2|Bacteria	S	PD-(D/E)XK nuclease superfamily	-	-	-	ko:K09124	-	-	-	-	ko00000	-	-	-	DUF2357,PDDEXK_7
