query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
IDJJGBAN_00808	657322.FPR_21180	0.0	996.0	COG0144@1|root,COG3270@1|root,COG0144@2|Bacteria,COG3270@2|Bacteria,1TPGQ@1239|Firmicutes,247N0@186801|Clostridia,3WGN3@541000|Ruminococcaceae	2|Bacteria	J	NOL1 NOP2 sun family	rsmF	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.176,2.1.1.178	ko:K03500,ko:K11392	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltr_RsmB-F,Methyltr_RsmF_N,Methyltranf_PUA,RsmF_methylt_CI
IDJJGBAN_00829	657322.FPR_21400	5.73e-202	558.0	COG0489@1|root,COG0489@2|Bacteria,1TQ34@1239|Firmicutes,24817@186801|Clostridia,3WGBQ@541000|Ruminococcaceae	2|Bacteria	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	mrp	-	-	ko:K03605	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	ParA
IDJJGBAN_00859	657322.FPR_21710	2.4e-232	640.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,247M2@186801|Clostridia,3WHIU@541000|Ruminococcaceae	2|Bacteria	K	Psort location Cytoplasmic, score	scrR	-	-	ko:K02529,ko:K03484	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
IDJJGBAN_00967	657322.FPR_24620	2.3e-172	481.0	COG1011@1|root,COG1011@2|Bacteria,1TWM7@1239|Firmicutes,24HKY@186801|Clostridia,3WJVM@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	yjjG	GO:0003674,GO:0003824,GO:0005488,GO:0006139,GO:0006206,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008252,GO:0008253,GO:0008655,GO:0009058,GO:0009112,GO:0009410,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019438,GO:0019856,GO:0019859,GO:0030145,GO:0034641,GO:0034654,GO:0042221,GO:0042578,GO:0043094,GO:0043100,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046112,GO:0046483,GO:0046872,GO:0046914,GO:0050896,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	3.1.3.102,3.1.3.104,3.1.3.5,3.8.1.2	ko:K01560,ko:K07025,ko:K08723,ko:K20862	ko00230,ko00240,ko00361,ko00625,ko00740,ko00760,ko01100,ko01110,ko01120,map00230,map00240,map00361,map00625,map00740,map00760,map01100,map01110,map01120	M00125	R00183,R00511,R00548,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346,R05287,R07280	RC00017,RC00697	ko00000,ko00001,ko00002,ko01000	-	-	iECNA114_1301.ECNA114_4614	HAD_2
IDJJGBAN_01061	657322.FPR_02970	0.0	1156.0	COG0318@1|root,COG0318@2|Bacteria,1TPSX@1239|Firmicutes,248JC@186801|Clostridia,3WH64@541000|Ruminococcaceae	2|Bacteria	IQ	AMP-binding enzyme	-	-	2.6.1.85,4.1.3.38,6.2.1.3	ko:K01897,ko:K03342	ko00061,ko00071,ko00790,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map00790,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920	M00086	R01280,R01716,R05553	RC00004,RC00010,RC00014,RC01418,RC01843,RC02148	ko00000,ko00001,ko00002,ko01000,ko01004,ko01007,ko04147	4.C.1.1	-	-	AMP-binding,AMP-binding_C
IDJJGBAN_01113	657322.FPR_03560	5.89e-108	311.0	COG3409@1|root,COG3409@2|Bacteria,1VMBN@1239|Firmicutes,24V9S@186801|Clostridia	2|Bacteria	M	Putative peptidoglycan binding domain	pdcA	-	-	-	-	-	-	-	-	-	-	-	PG_binding_1,Peptidase_M74
IDJJGBAN_01138	657322.FPR_03810	1.29e-152	429.0	COG0127@1|root,COG0127@2|Bacteria,1V6RN@1239|Firmicutes,249GK@186801|Clostridia,3WIUM@541000|Ruminococcaceae	2|Bacteria	F	Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions	rdgB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	3.6.1.66,5.1.1.3	ko:K01776,ko:K02428	ko00230,ko00471,ko01100,map00230,map00471,map01100	-	R00260,R00426,R00720,R01855,R02100,R02720,R03531	RC00002,RC00302	ko00000,ko00001,ko01000,ko01011	-	-	-	Ham1p_like
IDJJGBAN_01171	657322.FPR_05460	6.26e-168	470.0	COG1349@1|root,COG1349@2|Bacteria,1TSF8@1239|Firmicutes,2498W@186801|Clostridia,3WIVJ@541000|Ruminococcaceae	2|Bacteria	K	COG COG1349 Transcriptional regulators of sugar metabolism	fruR	-	-	ko:K03436	-	-	-	-	ko00000,ko03000	-	-	-	DeoRC,HTH_DeoR
IDJJGBAN_01185	657322.FPR_05320	2.97e-110	317.0	COG0315@1|root,COG0315@2|Bacteria,1V3J4@1239|Firmicutes,24H9F@186801|Clostridia,3WJ9J@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	moaC	-	4.6.1.17	ko:K03637	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R11372	RC03425	ko00000,ko00001,ko01000	-	-	-	MoaC
IDJJGBAN_01191	657322.FPR_05260	1.11e-81	241.0	COG3862@1|root,COG3862@2|Bacteria,1VA4U@1239|Firmicutes,24MN9@186801|Clostridia	2|Bacteria	S	protein with conserved CXXC pairs	-	-	-	-	-	-	-	-	-	-	-	-	DUF1667
IDJJGBAN_01262	657322.FPR_14640	1.66e-212	585.0	2CC4I@1|root,2Z8PZ@2|Bacteria,1TQTT@1239|Firmicutes,24AJ3@186801|Clostridia,3WINQ@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
IDJJGBAN_01268	411471.SUBVAR_05613	5.84e-47	155.0	COG2001@1|root,COG2001@2|Bacteria,1V3JD@1239|Firmicutes,24HB9@186801|Clostridia,3WJCZ@541000|Ruminococcaceae	2|Bacteria	K	Belongs to the MraZ family	mraZ	GO:0000976,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031333,GO:0043254,GO:0043565,GO:0044087,GO:0044212,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2000142,GO:2000143,GO:2001141	-	ko:K03925	-	-	-	-	ko00000	-	-	-	MraZ
IDJJGBAN_01360	657322.FPR_15800	2.57e-114	327.0	COG3663@1|root,COG3663@2|Bacteria,1V6GI@1239|Firmicutes,24HD8@186801|Clostridia,3WJEI@541000|Ruminococcaceae	2|Bacteria	L	UreE urease accessory protein, C-terminal domain	mug	-	3.2.2.28	ko:K03575,ko:K03649	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
IDJJGBAN_01473	657322.FPR_06620	3.6e-316	863.0	COG0534@1|root,COG0534@2|Bacteria,1TPFM@1239|Firmicutes,247J9@186801|Clostridia,3WGNN@541000|Ruminococcaceae	2|Bacteria	V	MatE	vbsD	-	-	-	-	-	-	-	-	-	-	-	MatE
IDJJGBAN_01516	657322.FPR_06180	9.32e-182	506.0	COG1126@1|root,COG1126@2|Bacteria,1TNYD@1239|Firmicutes,247QZ@186801|Clostridia,3WNRV@541000|Ruminococcaceae	2|Bacteria	E	Amino acid ABC transporter ATP-binding protein, PAAT family	tcyN	-	3.6.3.21	ko:K02028,ko:K10010,ko:K16960	ko02010,map02010	M00234,M00236,M00585	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.3,3.A.1.3.10,3.A.1.3.13,3.A.1.3.14	-	-	ABC_tran
IDJJGBAN_01627	657322.FPR_02080	3.57e-151	425.0	COG1309@1|root,COG1309@2|Bacteria,1TWE4@1239|Firmicutes,24C3H@186801|Clostridia,3WM9Z@541000|Ruminococcaceae	2|Bacteria	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
IDJJGBAN_01630	657322.FPR_02110	1.65e-146	412.0	COG0204@1|root,COG0204@2|Bacteria,1UMJA@1239|Firmicutes,249AV@186801|Clostridia,3WS6N@541000|Ruminococcaceae	2|Bacteria	I	Phosphate acyltransferases	plsC	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008374,GO:0016020,GO:0016411,GO:0016740,GO:0016746,GO:0016747,GO:0042171,GO:0044464,GO:0071617,GO:0071944	2.3.1.51,2.7.4.25	ko:K00655,ko:K00945	ko00240,ko00561,ko00564,ko01100,ko01110,map00240,map00561,map00564,map01100,map01110	M00052,M00089	R00158,R00512,R01665,R02241,R09381	RC00002,RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
IDJJGBAN_01644	748224.HMPREF9436_02556	1.86e-221	612.0	COG4211@1|root,COG4211@2|Bacteria,1UI1K@1239|Firmicutes,25EAQ@186801|Clostridia,3WI1N@541000|Ruminococcaceae	2|Bacteria	G	Psort location CytoplasmicMembrane, score 10.00	mglC	-	-	ko:K10541	ko02010,map02010	M00214	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.2.3	-	-	BPD_transp_2
IDJJGBAN_01712	657322.FPR_08960	0.0	879.0	2DVGZ@1|root,33VUK@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IDJJGBAN_01728	748224.HMPREF9436_00078	5.98e-64	195.0	COG0759@1|root,COG0759@2|Bacteria,1VEIG@1239|Firmicutes,24QN4@186801|Clostridia,3WKGN@541000|Ruminococcaceae	2|Bacteria	S	Could be involved in insertion of integral membrane proteins into the membrane	yidD	-	-	ko:K03217,ko:K08998	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	Haemolytic
IDJJGBAN_01747	657322.FPR_09280	6.1e-143	404.0	COG0705@1|root,COG0705@2|Bacteria,1TSBP@1239|Firmicutes,249D8@186801|Clostridia,3WJZD@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	Rhomboid
IDJJGBAN_01803	657322.FPR_18300	1.43e-220	608.0	COG0002@1|root,COG0002@2|Bacteria,1TPVI@1239|Firmicutes,247R3@186801|Clostridia,3WGZJ@541000|Ruminococcaceae	2|Bacteria	E	Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde	argC	-	1.2.1.38	ko:K00145	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028,M00845	R03443	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Semialdhyde_dh
IDJJGBAN_01855	657322.FPR_17750	3.61e-243	668.0	COG4658@1|root,COG4658@2|Bacteria,1V59Z@1239|Firmicutes,24HKP@186801|Clostridia,3WJIV@541000|Ruminococcaceae	2|Bacteria	C	Belongs to the NqrB RnfD family	unbU	-	1.6.5.8	ko:K00347,ko:K03614,ko:K21163	ko01059,ko01130,map01059,map01130	M00824	-	-	ko00000,ko00001,ko00002,ko01000	-	-	-	Complex1_51K,NQR2_RnfD_RnfE,UnbV_ASPIC,VCBS
IDJJGBAN_01937	657322.FPR_12090	3.59e-150	424.0	COG1346@1|root,COG1346@2|Bacteria,1TRGN@1239|Firmicutes,24AGM@186801|Clostridia,3WI9G@541000|Ruminococcaceae	2|Bacteria	M	Psort location CytoplasmicMembrane, score	lrgB	-	-	ko:K05339	ko02020,map02020	-	-	-	ko00000,ko00001	-	-	-	LrgB
IDJJGBAN_01960	657322.FPR_11860	2.73e-134	381.0	COG0558@1|root,COG0558@2|Bacteria,1V6PJ@1239|Firmicutes,24J7Y@186801|Clostridia,3WITZ@541000|Ruminococcaceae	2|Bacteria	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA	GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0045017,GO:0046474,GO:0046486,GO:0071704,GO:0090407,GO:1901576	2.7.8.41,2.7.8.5	ko:K00995,ko:K08744	ko00564,ko01100,map00564,map01100	-	R01801,R02030	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000	-	-	iSB619.SA_RS06365	CDP-OH_P_transf
IDJJGBAN_01975	748224.HMPREF9436_00345	6.09e-53	166.0	COG0361@1|root,COG0361@2|Bacteria,1V9ZK@1239|Firmicutes,24MQE@186801|Clostridia,3WK1D@541000|Ruminococcaceae	2|Bacteria	J	One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex	infA	GO:0001871,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009986,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030246,GO:0030247,GO:0030312,GO:0034641,GO:0034645,GO:0040007,GO:0043021,GO:0043022,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2001065	-	ko:K02518	-	-	-	-	ko00000,ko03012	-	-	-	eIF-1a
IDJJGBAN_02004	657322.FPR_11420	1.14e-195	544.0	COG1284@1|root,COG1284@2|Bacteria,1TRAU@1239|Firmicutes,249DE@186801|Clostridia,3WSC6@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
IDJJGBAN_02196	657322.FPR_12560	4.75e-250	689.0	COG0738@1|root,COG0738@2|Bacteria,1UZWI@1239|Firmicutes,24H3U@186801|Clostridia,3WMSR@541000|Ruminococcaceae	2|Bacteria	G	Transporter, major facilitator family protein	mccC	-	-	-	-	-	-	-	-	-	-	-	MFS_1
IDJJGBAN_02198	657322.FPR_12580	5.21e-41	135.0	COG4224@1|root,COG4224@2|Bacteria,1TUAX@1239|Firmicutes,24QS9@186801|Clostridia,3WMRQ@541000|Ruminococcaceae	2|Bacteria	S	Bacterial protein of unknown function (DUF896)	ynzC	-	-	-	-	-	-	-	-	-	-	-	DUF896
IDJJGBAN_02276	657322.FPR_11270	4.71e-300	820.0	COG3386@1|root,COG3386@2|Bacteria	2|Bacteria	G	gluconolactonase activity	-	-	3.1.1.17	ko:K01053,ko:K02352	ko00030,ko00053,ko00930,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,map00030,map00053,map00930,map01100,map01110,map01120,map01130,map01200,map01220	M00129	R01519,R02933,R03751	RC00537,RC00983	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	SGL,WD40
IDJJGBAN_02328	657322.FPR_10620	9.41e-296	808.0	COG0169@1|root,COG0703@1|root,COG0169@2|Bacteria,COG0703@2|Bacteria,1TQRY@1239|Firmicutes,2497S@186801|Clostridia,3WGF4@541000|Ruminococcaceae	2|Bacteria	E	Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)	aroK	-	1.1.1.25,2.7.1.71,4.2.3.4	ko:K00014,ko:K00891,ko:K13829	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412,R02413,R03083	RC00002,RC00078,RC00206,RC00847	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS14365	SKI,Shikimate_DH,Shikimate_dh_N
IDJJGBAN_02333	657322.FPR_10570	7.75e-232	637.0	COG2378@1|root,COG2378@2|Bacteria,1TSA2@1239|Firmicutes,247S2@186801|Clostridia,3WH18@541000|Ruminococcaceae	2|Bacteria	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	WYL
IDJJGBAN_02341	657322.FPR_10480	2.33e-157	441.0	COG0637@1|root,COG0637@2|Bacteria,1V1DF@1239|Firmicutes,24DES@186801|Clostridia,3WS73@541000|Ruminococcaceae	2|Bacteria	S	IA, variant 3	-	-	5.4.2.6	ko:K01838	ko00500,map00500	-	R02728,R11310	RC00408	ko00000,ko00001,ko01000	-	-	-	HAD_2
IDJJGBAN_02375	411471.SUBVAR_05884	9.42e-153	432.0	COG0363@1|root,COG0363@2|Bacteria,1TP10@1239|Firmicutes,248HK@186801|Clostridia,3WH3N@541000|Ruminococcaceae	2|Bacteria	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion	nagB	-	3.1.1.31,3.5.99.6	ko:K01057,ko:K02564	ko00030,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00520,map01100,map01110,map01120,map01130,map01200	M00004,M00006,M00008	R00765,R02035	RC00163,RC00537	ko00000,ko00001,ko00002,ko01000	-	-	-	Glucosamine_iso
IDJJGBAN_02397	657322.FPR_09960	1.43e-145	411.0	COG0704@1|root,COG0704@2|Bacteria,1URN3@1239|Firmicutes,24FTM@186801|Clostridia,3WIXN@541000|Ruminococcaceae	2|Bacteria	P	Plays a role in the regulation of phosphate uptake	phoU	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009892,GO:0010563,GO:0010966,GO:0019220,GO:0019222,GO:0031323,GO:0031324,GO:0032879,GO:0034762,GO:0034763,GO:0034765,GO:0034766,GO:0042802,GO:0042803,GO:0043269,GO:0043271,GO:0044070,GO:0044424,GO:0044464,GO:0045936,GO:0046983,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051049,GO:0051051,GO:0051174,GO:0065007,GO:1903792,GO:1903795,GO:1903796,GO:1903959,GO:1903960,GO:2000185,GO:2000186	-	ko:K02039	-	-	-	-	ko00000	-	-	-	PhoU
IDJJGBAN_02451	657322.FPR_01390	2.23e-172	480.0	COG1720@1|root,COG1720@2|Bacteria,1TSBR@1239|Firmicutes,247X5@186801|Clostridia,3WH52@541000|Ruminococcaceae	2|Bacteria	S	Methyltransferase, YaeB family	yaeB	GO:0000049,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016426,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0089715,GO:0090304,GO:0097159,GO:0140098,GO:0140101,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	UPF0066
IDJJGBAN_02452	657322.FPR_01380	5.26e-203	563.0	COG0583@1|root,COG0583@2|Bacteria,1TRYW@1239|Firmicutes,249AX@186801|Clostridia,3WJR3@541000|Ruminococcaceae	2|Bacteria	K	LysR substrate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
IDJJGBAN_02696	411483.FAEPRAA2165_00721	5.01e-201	563.0	COG3583@1|root,COG3584@1|root,COG3583@2|Bacteria,COG3584@2|Bacteria,1TTIK@1239|Firmicutes,24997@186801|Clostridia,3WJ9D@541000|Ruminococcaceae	2|Bacteria	S	G5 domain	yabE	-	-	-	-	-	-	-	-	-	-	-	3D,DUF348,G5
IDJJGBAN_02706	657322.FPR_13410	2.58e-120	344.0	COG0712@1|root,COG0712@2|Bacteria,1VAG3@1239|Firmicutes,24JWN@186801|Clostridia,3WS23@541000|Ruminococcaceae	2|Bacteria	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	-	-	ko:K02113	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	OSCP
IDJJGBAN_01261	657322.FPR_14630	1.27e-164	461.0	COG0484@1|root,COG0484@2|Bacteria,1UWW2@1239|Firmicutes,25CGC@186801|Clostridia,3WJ1B@541000|Ruminococcaceae	2|Bacteria	O	Psort location Cytoplasmic, score	-	-	-	ko:K03686	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	DnaJ,TPR_2
IDJJGBAN_02685	657322.FPR_13630	1.98e-279	764.0	COG0452@1|root,COG0452@2|Bacteria,1TPP3@1239|Firmicutes,247J3@186801|Clostridia,3WGXA@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine	coaBC	-	4.1.1.36,6.3.2.5	ko:K01598,ko:K13038	ko00770,ko01100,map00770,map01100	M00120	R03269,R04231	RC00064,RC00090,RC00822	ko00000,ko00001,ko00002,ko01000	-	-	-	DFP,Flavoprotein
IDJJGBAN_02348	657322.FPR_10410	0.0	1196.0	COG0129@1|root,COG0129@2|Bacteria,1TP1R@1239|Firmicutes,247UC@186801|Clostridia,3WGPR@541000|Ruminococcaceae	2|Bacteria	EG	Belongs to the IlvD Edd family	-	-	4.2.1.9	ko:K01687	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R01209,R04441,R05070	RC00468,RC01714	ko00000,ko00001,ko00002,ko01000	-	-	-	ILVD_EDD
IDJJGBAN_02531	657322.FPR_18400	4.79e-311	847.0	COG0151@1|root,COG0151@2|Bacteria,1TRIN@1239|Firmicutes,24B1S@186801|Clostridia,3WNA3@541000|Ruminococcaceae	2|Bacteria	F	Involved in the de novo purine biosynthesis. Catalyzes the transfer of formate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR). Formate is provided by PurU via hydrolysis of 10-formyl-tetrahydrofolate	purD	-	6.3.4.13,6.3.5.5	ko:K01945,ko:K01955	ko00230,ko00240,ko00250,ko01100,ko01110,ko01130,map00230,map00240,map00250,map01100,map01110,map01130	M00048,M00051	R00256,R00575,R01395,R04144,R10948,R10949	RC00002,RC00010,RC00043,RC00090,RC00166,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-grasp,ATP-grasp_3,ATP-grasp_4,CPSase_L_D2,GARS_A
IDJJGBAN_00013	657322.FPR_31620	2.82e-190	528.0	COG1235@1|root,COG1235@2|Bacteria,1TQ8E@1239|Firmicutes,249U2@186801|Clostridia,3WIBU@541000|Ruminococcaceae	2|Bacteria	S	Metallo-beta-lactamase domain protein	vicX	-	3.1.26.11	ko:K00784	ko03013,map03013	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	Lactamase_B,Lactamase_B_2
IDJJGBAN_00014	657322.FPR_31610	9.59e-221	610.0	COG1484@1|root,COG1484@2|Bacteria,1TPKM@1239|Firmicutes,2483D@186801|Clostridia,3WJBS@541000|Ruminococcaceae	2|Bacteria	L	DNA replication protein	dnaC	-	-	ko:K02315,ko:K07452,ko:K11144	-	-	-	-	ko00000,ko01000,ko02048,ko03032	-	-	-	IstB_IS21
IDJJGBAN_00019	657322.FPR_31560	2.6e-165	462.0	COG0177@1|root,COG0177@2|Bacteria,1TRAK@1239|Firmicutes,24899@186801|Clostridia,3WGWR@541000|Ruminococcaceae	2|Bacteria	L	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate	nth	-	4.2.99.18	ko:K10773	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	EndIII_4Fe-2S,HhH-GPD
